475.1,4007.32
475.31,4003.41
475.52,4008.62
475.73,4023.33
475.95,4032.08
476.16,4062.61
476.37,4072.85
476.58,4084.39
476.8,4082.9
477.01,4084.02
477.22,4099.66
477.44,4119.58
477.65,4130.94
477.86,4152.54
478.07,4167.24
478.29,4184
478.5,4193.12
478.71,4211.18
478.92,4215.65
479.14,4243.39
479.35,4256.24
479.56,4263.68
479.77,4270.95
479.99,4279.14
480.2,4281.93
480.41,4283.42
480.62,4291.24
480.84,4298.69
481.05,4300.55
481.26,4322.33
481.47,4326.05
481.69,4345.98
481.9,4342.62
482.11,4352.12
482.32,4367.2
482.54,4389.54
482.75,4407.41
482.96,4421.01
483.17,4427.52
483.39,4448.37
483.6,4458.43
483.81,4466.99
484.02,4483
484.23,4518.01
484.45,4539.97
484.66,4562.13
484.87,4560.08
485.08,4570.32
485.29,4579.63
485.51,4603.28
485.72,4615.56
485.93,4627.66
486.14,4637.35
486.35,4646.84
486.57,4655.22
486.78,4673.28
486.99,4676.26
487.2,4681.84
487.41,4693.57
487.63,4710.7
487.84,4727.64
488.05,4721.69
488.26,4730.06
488.47,4746.26
488.69,4761.53
488.9,4763.39
489.11,4764.13
489.32,4779.59
489.53,4803.23
489.75,4814.59
489.96,4827.43
490.17,4822.22
490.38,4842.14
490.59,4848.66
490.8,4862.99
491.02,4864.3
491.23,4872.49
491.44,4873.79
491.65,4885.15
491.86,4897.25
492.07,4918.1
492.29,4930.76
492.5,4929.83
492.71,4927.79
492.92,4929.46
493.13,4928.34
493.34,4946.59
493.55,4955.34
493.77,4962.23
493.98,4955.71
494.19,4960.37
494.4,4960.93
494.61,4950.5
494.82,4964.83
495.03,4983.45
495.25,4998.35
495.46,5002.63
495.67,4988.85
495.88,4999.09
496.09,5012.5
496.3,5031.49
496.51,5028.69
496.72,5027.39
496.94,5048.8
497.15,5062.21
497.36,5075.43
497.57,5081.94
497.78,5090.69
497.99,5114.71
498.2,5127.74
498.41,5130.16
498.62,5134.07
498.84,5136.31
499.05,5143.01
499.26,5139.84
499.47,5144.68
499.68,5148.59
499.89,5154.55
500.1,5163.49
500.31,5162.37
500.52,5164.79
500.73,5175.4
500.95,5184.34
501.16,5203.7
501.37,5219.16
501.58,5223.81
501.79,5231.82
502,5228.84
502.21,5231.82
502.42,5255.09
502.63,5273.33
502.84,5265.33
503.05,5268.31
503.26,5276.13
503.48,5287.67
503.69,5288.97
503.9,5304.98
504.11,5302.38
504.32,5315.6
504.53,5325.84
504.74,5321.74
504.95,5320.81
505.16,5341.85
505.37,5347.62
505.58,5357.67
505.79,5354.51
506,5364.93
506.21,5378.15
506.42,5395.47
506.63,5406.82
506.84,5407.01
507.06,5405.15
507.27,5406.27
507.48,5408.69
507.69,5426.37
507.9,5438.29
508.11,5451.88
508.32,5455.79
508.53,5449.09
508.74,5454.3
508.95,5461.37
509.16,5486.14
509.37,5506.99
509.58,5520.02
509.79,5530.82
510,5529.52
510.21,5539.76
510.42,5549.44
510.63,5561.54
510.84,5574.76
511.05,5587.42
511.26,5603.61
511.47,5602.13
511.68,5621.3
511.89,5628.19
512.1,5643.83
512.31,5663.38
512.52,5666.73
512.73,5672.31
512.94,5673.8
513.15,5690.19
